#AcceptorConcentration	ElectricField:0	ElectricField:1	ElectricField:2	AugerRecombination	BandGap	BandgapNarrowing	ConductionBandEnergy	DonorConcentration	DopingConcentration	ElectronAffinity	ElectrostaticPotential	ImpactIonization	IntrinsicDensity	LatticeTemperature	QuasiFermiPotential	SpaceCharge	TotalRecombination	ValenceBandEnergy	eAlphaAvalanche	eDensity	eEparallel	eImpactIonization	eMobility	eQuasiFermiPotential	eVelocity	hAlphaAvalanche	hDensity	hEparallel	hImpactIonization	hMobility	hQuasiFermiPotential	hVelocity	srhRecombination	TotalCurrentDensity:0	TotalCurrentDensity:1	TotalCurrentDensity:2	eCurrentDensity:0	eCurrentDensity:1	eCurrentDensity:2	eGradQuasiFermi:0	eGradQuasiFermi:1	eGradQuasiFermi:2	hCurrentDensity:0	hCurrentDensity:1	hCurrentDensity:2	hGradQuasiFermi:0	hGradQuasiFermi:1	hGradQuasiFermi:2	vtkValidPointMask	arc_length	Points:0	Points:1	Points:2
1.00E+017	-2.36E+001	-8.27E+000	1.28E+003	0.00E+000	1.12E+000	0.00E+000	6.74E-001	1.07E+015	-9.89E+016	4.07E+000	-1.13E-001	1.38E-041	1.08E+010	3.00E+002	0.00E+000	-6.55E+015	5.66E+012	-4.50E-001	1.75E-056	5.66E+007	0.00E+000	1.38E-041	1.42E+003	2.44E-002	2.10E+007	0.00E+000	9.24E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	2.92E-004	5.66E+012	1.17E-007	6.45E-008	-1.33E-004	1.21E-007	6.64E-008	-1.28E-004	-1.24E+001	-9.38E+000	-5.73E+004	-3.33E-009	-1.83E-009	-4.28E-006	-1.63E-011	1.77E-010	-6.20E-007	1	2.76E-001	1.00E-001	1.00E-001	2.76E-001
1.00E+017	-1.75E+001	-3.95E+000	1.15E+003	0.00E+000	1.12E+000	0.00E+000	6.74E-001	8.87E+014	-9.91E+016	4.07E+000	-1.13E-001	1.32E-041	1.08E+010	3.00E+002	0.00E+000	-5.30E+015	4.91E+012	-4.50E-001	1.67E-056	4.91E+007	0.00E+000	1.32E-041	1.42E+003	2.70E-002	2.34E+007	0.00E+000	9.38E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	2.87E-004	4.91E+012	1.18E-007	6.80E-008	-1.33E-004	1.21E-007	7.00E-008	-1.29E-004	-1.99E+000	-3.12E+000	-6.84E+004	-3.45E-009	-2.00E-009	-4.25E-006	-2.75E-010	3.57E-011	-6.10E-007	1	2.79E-001	1.00E-001	1.00E-001	2.79E-001
1.00E+017	-1.30E+001	-7.07E-001	1.05E+003	0.00E+000	1.12E+000	0.00E+000	6.75E-001	7.31E+014	-9.93E+016	4.07E+000	-1.14E-001	1.22E-041	1.08E+010	3.00E+002	1.20E-002	-4.19E+015	4.17E+012	-4.50E-001	1.54E-056	4.17E+007	0.00E+000	1.22E-041	1.42E+003	3.98E-002	2.57E+007	0.00E+000	9.51E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	2.82E-004	4.17E+012	1.20E-007	7.13E-008	-1.34E-004	1.24E-007	7.35E-008	-1.30E-004	6.16E+000	1.55E+000	-7.94E+004	-3.60E-009	-2.15E-009	-4.23E-006	-4.74E-010	-6.94E-011	-6.00E-007	1	2.82E-001	1.00E-001	1.00E-001	2.82E-001
1.00E+017	-1.29E+001	-7.19E-001	9.91E+002	0.00E+000	1.12E+000	0.00E+000	6.75E-001	6.56E+014	-9.93E+016	4.07E+000	-1.14E-001	1.02E-041	1.08E+010	3.00E+002	6.00E-002	-3.49E+015	3.48E+012	-4.49E-001	1.29E-056	3.48E+007	0.00E+000	1.02E-041	1.42E+003	8.32E-002	2.79E+007	0.00E+000	9.59E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	2.80E-004	3.48E+012	1.27E-007	7.42E-008	-1.35E-004	1.31E-007	7.65E-008	-1.30E-004	7.54E+000	1.48E+000	-9.02E+004	-3.84E-009	-2.26E-009	-4.21E-006	-4.97E-010	-6.55E-011	-5.94E-007	1	2.85E-001	1.00E-001	1.00E-001	2.85E-001
1.00E+017	-1.29E+001	-7.32E-001	9.36E+002	0.00E+000	1.12E+000	0.00E+000	6.75E-001	5.80E+014	-9.94E+016	4.07E+000	-1.14E-001	8.13E-042	1.08E+010	3.00E+002	1.08E-001	-2.79E+015	2.78E+012	-4.49E-001	1.03E-056	2.78E+007	0.00E+000	8.13E-042	1.42E+003	1.27E-001	3.00E+007	0.00E+000	9.66E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	2.77E-004	2.78E+012	1.34E-007	7.71E-008	-1.35E-004	1.38E-007	7.94E-008	-1.31E-004	8.93E+000	1.41E+000	-1.01E+005	-4.09E-009	-2.37E-009	-4.20E-006	-5.20E-010	-6.16E-011	-5.88E-007	1	2.88E-001	1.00E-001	1.00E-001	2.88E-001
1.00E+017	-1.28E+001	-7.45E-001	8.82E+002	0.00E+000	1.12E+000	0.00E+000	6.75E-001	5.05E+014	-9.95E+016	4.07E+000	-1.14E-001	6.10E-042	1.08E+010	3.00E+002	1.56E-001	-2.10E+015	2.09E+012	-4.49E-001	7.72E-057	2.09E+007	0.00E+000	6.10E-042	1.42E+003	1.70E-001	3.22E+007	0.00E+000	9.74E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	2.74E-004	2.09E+012	1.40E-007	7.99E-008	-1.36E-004	1.45E-007	8.24E-008	-1.32E-004	1.03E+001	1.33E+000	-1.12E+005	-4.33E-009	-2.48E-009	-4.18E-006	-5.43E-010	-5.77E-011	-5.82E-007	1	2.91E-001	1.00E-001	1.00E-001	2.91E-001
1.00E+017	-1.28E+001	-7.57E-001	8.27E+002	0.00E+000	1.12E+000	0.00E+000	6.75E-001	4.29E+014	-9.96E+016	4.07E+000	-1.14E-001	4.06E-042	1.08E+010	3.00E+002	2.04E-001	-1.40E+015	1.39E+012	-4.49E-001	5.15E-057	1.39E+007	0.00E+000	4.06E-042	1.42E+003	2.13E-001	3.43E+007	0.00E+000	9.82E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	2.71E-004	1.39E+012	1.47E-007	8.28E-008	-1.36E-004	1.52E-007	8.54E-008	-1.32E-004	1.17E+001	1.26E+000	-1.23E+005	-4.57E-009	-2.59E-009	-4.17E-006	-5.65E-010	-5.38E-011	-5.76E-007	1	2.94E-001	1.00E-001	1.00E-001	2.94E-001
1.00E+017	-1.28E+001	-7.70E-001	7.72E+002	0.00E+000	1.12E+000	0.00E+000	6.76E-001	3.54E+014	-9.96E+016	4.07E+000	-1.15E-001	2.03E-042	1.08E+010	3.00E+002	2.52E-001	-6.98E+014	6.95E+011	-4.49E-001	2.57E-057	6.95E+006	0.00E+000	2.03E-042	1.42E+003	2.57E-001	3.64E+007	0.00E+000	9.89E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	2.68E-004	6.95E+011	1.54E-007	8.57E-008	-1.37E-004	1.59E-007	8.84E-008	-1.33E-004	1.31E+001	1.19E+000	-1.34E+005	-4.81E-009	-2.70E-009	-4.15E-006	-5.88E-010	-5.00E-011	-5.70E-007	1	2.97E-001	1.00E-001	1.00E-001	2.97E-001
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3.00E-001	1.00E-001	1.00E-001	3.00E-001

