"Acceptor concentration [cm-3]","Jn [A cm-2]:0","Jn [A cm-2]:1","Jn [A cm-2]:2","ArsenicActiveConcentration","BoronActiveConcentration","Conduction band level [eV]","Donor concentration [cm-3]","Dopant concentration [cm-3]","DopingConcentration","Electron Mobility [cm2 s-1 V-1]","Electron density [cm-3]","Electron quasi fermi band level [eV]","Electron quasi fermi potential [V]","Electrostatic potential [V]","G Impact ionization [cm-3 s-1]","GR Auger [cm-3 s-1]","GR Srh [cm-3 s-1]","Hole Mobility [cm2 s-1 V-1]","Hole density [cm-3]","Hole quasi fermi band level [eV]","Hole quasi fermi potential [V]","Middle band level [eV]","PhosphorusActiveConcentration","Space Charge [cm-3]","Valence band level [eV]","Jp [A cm-2]:0","Jp [A cm-2]:1","Jp [A cm-2]:2","Electron Avalanche field [V cm-1]","Hole Avalanche field [V cm-1]","Stabi X","Stabi Y","Stabi Z","Electric field [V cm-1]:0","Electric field [V cm-1]:1","Electric field [V cm-1]:2","Electron velocity [cm s-1]:0","Electron velocity [cm s-1]:1","Electron velocity [cm s-1]:2","Grad Electron quasi fermi potential [V cm]:0","Grad Electron quasi fermi potential [V cm]:1","Grad Electron quasi fermi potential [V cm]:2","Grad Hole quasi fermi potential [V cm]:0","Grad Hole quasi fermi potential [V cm]:1","Grad Hole quasi fermi potential [V cm]:2","Hole velocity [cm s-1]:0","Hole velocity [cm s-1]:1","Hole velocity [cm s-1]:2","Jn element [A cm-2]:0","Jn element [A cm-2]:1","Jn element [A cm-2]:2","Jp element [A cm-2]:0","Jp element [A cm-2]:1","Jp element [A cm-2]:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0000000000e+17,-1.7889435930e+01,2.1665193545e+01,-3.0325963036e+04,1.7369890914e+17,1.0000000000e+17,1.9020024451e-01,1.7369890914e+17,7.3698909139e+16,7.3698909139e+16,1.4169997992e+03,8.4664212262e+16,3.8337417660e-02,5.8125823397e-03,4.1624975549e-01,0.0000000000e+00,0.0000000000e+00,-4.3837912424e+21,4.7049997786e+02,2.7691924520e+16,-7.5366160675e-01,7.9781160675e-01,-3.7209975549e-01,0.0000000000e+00,0.0000000000e+00,-9.3439975549e-01,9.3319498339e-01,-7.1143407620e-01,-1.0940047587e+03,1.7092396103e+03,4.9523511297e+02,-1.2495288063e-02,-6.6940200097e-03,6.0077217603e-02,4.0593231124e+02,-4.4280642460e+02,7.8381383082e+03,7.9008278822e+03,-1.7145529642e+04,2.4219189525e+06,5.5757430361e+00,-1.2099879775e+01,1.7091876870e+03,-3.4599805521e+00,3.2307479739e+00,4.9521248764e+02,-1.6279208498e+03,1.5200669217e+03,2.3299747544e+05,-9.8164318063e+01,2.1302567911e+02,-3.0091279790e+04,7.6680176713e+00,-7.1599918503e+00,-1.0974911706e+03,1,1.1999999732e-01,5.0000000745e-02,5.0000000745e-02,1.1999999732e-01
1.0000000000e+17,-1.7205192668e+01,2.1617809477e+01,-3.0048319252e+04,1.6050013168e+17,1.0000000000e+17,1.9243971714e-01,1.6050013168e+17,6.0500131680e+16,6.0500131680e+16,1.4169997992e+03,7.6344372414e+16,3.7849077331e-02,6.3009226685e-03,4.1401028286e-01,0.0000000000e+00,0.0000000000e+00,-4.3086638444e+21,4.7049997786e+02,3.0396463463e+16,-7.5380309632e-01,7.9795309632e-01,-3.6986028286e-01,0.0000000000e+00,0.0000000000e+00,-9.3216028286e-01,9.3545381423e-01,-7.4236823236e-01,-1.1053395339e+03,1.7092396103e+03,4.9523511297e+02,-1.2495288063e-02,-6.6940200097e-03,6.0077217603e-02,4.0593231124e+02,-4.4280642460e+02,7.8381383082e+03,7.9008278822e+03,-1.7145529642e+04,2.4219189525e+06,5.5757430361e+00,-1.2099879775e+01,1.7091876870e+03,-3.4599805521e+00,3.2307479739e+00,4.9521248764e+02,-1.6279208498e+03,1.5200669217e+03,2.3299747544e+05,-9.8164318063e+01,2.1302567911e+02,-3.0091279790e+04,7.6680176713e+00,-7.1599918503e+00,-1.0974911706e+03,1,1.2285714597e-01,5.0000000745e-02,5.0000000745e-02,1.2285714597e-01
1.0000000000e+17,-1.6614153530e+01,2.1270976692e+01,-2.9771145482e+04,1.4770289534e+17,1.0000000000e+17,1.9464370994e-01,1.4770289534e+17,4.7702895337e+16,4.7702895337e+16,1.4169997992e+03,6.8468738746e+16,3.7332456530e-02,6.8175434704e-03,4.1180629006e-01,0.0000000000e+00,0.0000000000e+00,-4.2128781743e+21,4.7049997786e+02,3.3189394206e+16,-7.5393903449e-01,7.9808903449e-01,-3.6765629006e-01,0.0000000000e+00,0.0000000000e+00,-9.2995629006e-01,9.4245929463e-01,-7.5748499975e-01,-1.1169767148e+03,2.1051973169e+03,4.1752092538e+02,-1.2344326590e-02,-6.8105372216e-03,5.4328954719e-02,3.7423866547e+02,-3.8719565223e+02,7.3415035621e+03,1.0996467555e+04,-2.0901301929e+04,2.9829711044e+06,7.7603864186e+00,-1.4750389505e+01,2.1051313369e+03,-3.2948492675e+00,2.8564458503e+00,4.1749815307e+02,-1.5502265803e+03,1.3439577726e+03,1.9643288102e+05,-1.0870173058e+02,2.0661250348e+02,-2.9487116630e+04,8.8680412141e+00,-7.6880844829e+00,-1.1236905023e+03,1,1.2571428716e-01,5.0000000745e-02,5.0000000745e-02,1.2571428716e-01
1.0000000000e+17,-1.6302724275e+01,2.0025790578e+01,-2.9495378913e+04,1.3611014562e+17,1.0000000000e+17,1.9674128658e-01,1.3611014562e+17,3.6110145617e+16,3.6110145617e+16,1.4169997992e+03,6.1925636960e+16,3.6730989216e-02,7.4190107842e-03,4.0970871342e-01,0.0000000000e+00,0.0000000000e+00,-4.0551169102e+21,4.7049997786e+02,3.6247528486e+16,-7.5405831991e-01,7.9820831991e-01,-3.6555871342e-01,0.0000000000e+00,0.0000000000e+00,-9.2785871342e-01,9.6370450041e-01,-7.2515044651e-01,-1.1295212284e+03,2.1052089913e+03,4.1751281795e+02,-5.2281255285e-03,-7.1152133363e-03,5.6759412528e-02,-3.7223887147e+02,-3.8719565227e+02,7.3415035621e+03,-1.4819495168e+04,-2.0901301927e+04,2.9829711044e+06,-1.0458359328e+01,-1.4750389504e+01,2.1051313369e+03,2.0213991012e+00,2.8564459351e+00,4.1749815307e+02,9.5106827713e+02,1.3439578125e+03,1.9643288102e+05,1.3888064570e+02,1.9587619380e+02,-2.7954862724e+04,-5.6917973642e+00,-8.0430981859e+00,-1.1755792737e+03,1,1.2857143581e-01,5.0000000745e-02,5.0000000745e-02,1.2857143581e-01
1.0000000000e+17,-1.5985996209e+01,1.8784979360e+01,-2.9220270514e+04,1.2461281203e+17,1.0000000000e+17,1.9882652990e-01,1.2461281203e+17,2.4612812029e+16,2.4612812029e+16,1.4169997992e+03,5.5472596072e+16,3.6120998230e-02,8.0290017696e-03,4.0762347010e-01,0.0000000000e+00,0.0000000000e+00,-3.8945099181e+21,4.7049997786e+02,3.9320876649e+16,-7.5417654504e-01,7.9832654504e-01,-3.6347347010e-01,0.0000000000e+00,0.0000000000e+00,-9.2577347010e-01,9.8430116942e-01,-6.9258970923e-01,-1.1421103515e+03,2.5827266356e+03,3.5816847150e+02,-5.5291098707e-03,-7.1945200603e-03,5.3598661107e-02,-3.1595327470e+02,-3.3190774866e+02,6.6514391095e+03,-1.7887442960e+04,-2.4573330122e+04,3.6595974275e+06,-1.2623460099e+01,-1.7341799663e+01,2.5826375635e+03,1.8069185875e+00,2.4661077836e+00,3.5815542343e+02,8.5015519544e+02,1.1603037122e+03,1.6851212672e+05,1.3404177196e+02,1.8414329650e+02,-2.7423647133e+04,-6.0548357139e+00,-8.2637245449e+00,-1.2001493946e+03,1,1.3142856956e-01,5.0000000745e-02,5.0000000745e-02,1.3142856956e-01
1.0000000000e+17,-1.5589808286e+01,1.7609722898e+01,-2.8955012657e+04,1.1454578394e+17,1.0000000000e+17,2.0072694493e-01,1.1454578394e+17,1.4545783943e+16,1.4545783943e+16,1.4169997992e+03,5.0369943616e+16,3.5383100288e-02,8.7668997117e-03,4.0572305507e-01,0.0000000000e+00,0.0000000000e+00,-3.6912033026e+21,4.7049997786e+02,4.2622690259e+16,-7.5427887537e-01,7.9842887537e-01,-3.6157305507e-01,0.0000000000e+00,0.0000000000e+00,-9.2387305507e-01,9.9517344951e-01,-6.5663934463e-01,-1.1553696355e+03,2.5827266356e+03,3.5816847150e+02,-5.5291098707e-03,-7.1945200603e-03,5.3598661107e-02,-3.1595327470e+02,-3.3190774866e+02,6.6514391095e+03,-1.7887442960e+04,-2.4573330122e+04,3.6595974275e+06,-1.2623460099e+01,-1.7341799663e+01,2.5826375635e+03,1.8069185875e+00,2.4661077836e+00,3.5815542343e+02,8.5015519544e+02,1.1603037122e+03,1.6851212672e+05,1.3404177196e+02,1.8414329650e+02,-2.7423647133e+04,-6.0548357139e+00,-8.2637245449e+00,-1.2001493946e+03,1,1.3428571820e-01,5.0000000745e-02,5.0000000745e-02,1.3428571820e-01
1.0000000000e+17,-1.5193621988e+01,1.6434474157e+01,-2.8689756145e+04,1.0447880795e+17,1.0000000000e+17,2.0262735008e-01,1.0447880795e+17,4.4788079503e+15,4.4788079503e+15,1.4169997992e+03,4.5267317695e+16,3.4645206192e-02,9.5047938078e-03,4.0382264992e-01,0.0000000000e+00,0.0000000000e+00,-3.4878977440e+21,4.7049997786e+02,4.5924486726e+16,-7.5438120516e-01,7.9853120516e-01,-3.5967264992e-01,0.0000000000e+00,0.0000000000e+00,-9.2197264992e-01,1.0060456398e+00,-6.2068923940e-01,-1.1686288524e+03,2.5827087610e+03,3.5816685971e+02,-5.5369741816e-03,-8.8446366953e-03,5.3674896982e-02,-3.1595327470e+02,2.4219897197e+02,6.6514391095e+03,-1.7887442960e+04,2.0456293703e+04,3.6595974275e+06,-1.2623460099e+01,1.4436339946e+01,2.5826375635e+03,1.8069185875e+00,-2.2197095596e+00,3.5815542343e+02,8.5015519544e+02,-1.0443733478e+03,1.6851212672e+05,1.3383945415e+02,-1.5306040048e+02,-2.7382254870e+04,-6.0626502299e+00,7.4476640865e+00,-1.2016983361e+03,1,1.3714285195e-01,5.0000000745e-02,5.0000000745e-02,1.3714285195e-01
1.0000000000e+17,-1.4861279988e+01,1.5055551241e+01,-2.8439658154e+04,9.5655926517e+16,1.0000000000e+17,2.0432367033e-01,9.5655926517e+16,-4.3440734835e+15,-4.3440734835e+15,1.4169997992e+03,4.1143166515e+16,3.3764759974e-02,1.0385240026e-02,4.0212632967e-01,0.0000000000e+00,0.0000000000e+00,-3.2742132876e+21,4.7049997786e+02,4.9307398881e+16,-7.5447233908e-01,7.9862233908e-01,-3.5797632967e-01,0.0000000000e+00,0.0000000000e+00,-9.2027632967e-01,1.0108921938e+00,-5.7186895863e-01,-1.1820066588e+03,3.1529091247e+03,3.1337962008e+02,-5.8070830496e-03,-9.0226812730e-03,5.3197515741e-02,-2.6285558581e+02,2.0714947642e+02,5.8350602006e+03,-2.0754597391e+04,2.3755079077e+04,4.4675608664e+06,-1.4646857721e+01,1.6764346561e+01,3.1528305338e+03,1.5693655061e+00,-1.9260199515e+00,3.1336977171e+02,7.3838647060e+02,-9.0619238717e+02,1.4744047759e+05,1.2491672349e+02,-1.4297587125e+02,-2.6889129907e+04,-6.1404418061e+00,7.5359203344e+00,-1.2261189885e+03,1,1.4000000060e-01,5.0000000745e-02,5.0000000745e-02,1.4000000060e-01
1.0000000000e+17,-1.4538059022e+01,1.3647523820e+01,-2.8191725874e+04,8.7010782126e+16,1.0000000000e+17,2.0599083378e-01,8.7010782126e+16,-1.2989217874e+16,-1.2989217874e+16,1.4169997992e+03,3.7158803196e+16,3.2863949425e-02,1.1286050575e-02,4.0045916622e-01,0.0000000000e+00,0.0000000000e+00,-3.0590462604e+21,4.7049997786e+02,5.2701896727e+16,-7.5456187348e-01,7.9871187348e-01,-3.5630916622e-01,0.0000000000e+00,0.0000000000e+00,-9.1860916622e-01,1.0148778155e+00,-5.2121001009e-01,-1.1954013977e+03,3.1529112300e+03,3.1337965402e+02,-7.3194303935e-03,-6.7158391427e-03,5.1306961976e-02,-1.5352116878e+02,3.1648389341e+02,5.8350602006e+03,-2.6201808763e+04,1.8307867706e+04,4.4675608664e+06,-1.8491043587e+01,1.2920160696e+01,3.1528305338e+03,1.5416928092e+00,-1.9536925636e+00,3.1336977171e+02,7.2536646673e+02,-9.1921235116e+02,1.4744047759e+05,1.6620390907e+02,-1.1613088268e+02,-2.8338733661e+04,-5.8108876964e+00,7.3637809118e+00,-1.1811409770e+03,1,1.4285714924e-01,5.0000000745e-02,5.0000000745e-02,1.4285714924e-01
1.0000000000e+17,-1.2807223700e+01,1.2408056641e+01,-2.7957526818e+04,7.9260816391e+16,1.0000000000e+17,2.0748628940e-01,7.9260816391e+16,-2.0739183609e+16,-2.0739183609e+16,1.4169997992e+03,3.3752074351e+16,3.1829520531e-02,1.2320479469e-02,3.9896371060e-01,0.0000000000e+00,0.0000000000e+00,-2.8500895892e+21,4.7049997786e+02,5.6044903760e+16,-7.5464482991e-01,7.9879482991e-01,-3.5481371060e-01,0.0000000000e+00,0.0000000000e+00,-9.1711371060e-01,9.4064263292e-01,-4.7079486845e-01,-1.2085618403e+03,3.8331852960e+03,2.7989287911e+02,-7.9013983563e-03,-6.9081057996e-03,5.3693302439e-02,-1.3337525708e+02,2.6647871842e+02,4.9609543348e+03,-3.0689419772e+04,2.1443752980e+04,5.4314945338e+06,-2.1658023833e+01,1.5133206055e+01,3.8330942370e+03,1.3777876995e+00,-1.7118638068e+00,2.7988425286e+02,6.4824911259e+02,-8.0543192109e+02,1.3168554097e+05,1.5716875610e+02,-1.0981921480e+02,-2.7816141392e+04,-5.9598635374e+00,7.4049686225e+00,-1.2106886670e+03,1,1.4571428299e-01,5.0000000745e-02,5.0000000745e-02,1.4571428299e-01
1.0000000000e+17,-1.0436567917e+01,1.1245193105e+01,-2.7729568335e+04,7.1917688137e+16,1.0000000000e+17,2.0890370782e-01,7.1917688137e+16,-2.8082311863e+16,-2.8082311863e+16,1.4169997992e+03,3.0607879201e+16,3.0734348527e-02,1.3415651473e-02,3.9754629218e-01,0.0000000000e+00,0.0000000000e+00,-2.6439542027e+21,4.7049997786e+02,5.9364531453e+16,-7.5472479700e-01,7.9887479700e-01,-3.5339629218e-01,0.0000000000e+00,0.0000000000e+00,-9.1569629218e-01,8.3085268755e-01,-4.2049026612e-01,-1.2216158854e+03,3.8331724397e+03,2.7989732541e+02,-7.8249304009e-03,-6.6836662367e-03,5.1948846869e-02,2.7876623239e+02,2.6647871838e+02,4.9609543348e+03,2.7275281729e+04,2.1443752981e+04,5.4314945338e+06,1.9248610959e+01,1.5133206056e+01,3.8330942370e+03,-2.0945875335e+00,-1.7118637224e+00,2.7988425286e+02,-9.8550343451e+02,-8.0543188140e+02,1.3168554097e+05,-1.4766142030e+02,-1.1609101065e+02,-2.9404726417e+04,8.7776797604e+00,7.1738188586e+00,-1.1728964783e+03,1,1.4857143164e-01,5.0000000745e-02,5.0000000745e-02,1.4857143164e-01
1.0000000000e+17,-1.5174699125e+01,1.0677941548e+01,-2.7570568763e+04,6.5161056819e+16,1.0000000000e+17,2.1019438515e-01,6.5161056819e+16,-3.4838943181e+16,-3.4838943181e+16,1.4169997992e+03,2.7773663269e+16,2.9522229953e-02,1.4627770047e-02,3.9625561485e-01,0.0000000000e+00,0.0000000000e+00,-2.4468959625e+21,4.7049997786e+02,6.2563156598e+16,-7.5480123585e-01,7.9895123585e-01,-3.5210561485e-01,0.0000000000e+00,0.0000000000e+00,-9.1440561485e-01,1.1305555780e+00,-4.0201135203e-01,-1.2325744652e+03,4.6518461359e+03,2.5519991118e+02,-7.7045172264e-03,-6.8768870454e-03,5.7616371078e-02,2.3745994224e+02,2.2642054414e+02,4.0738148750e+03,3.0361225081e+04,2.4867943076e+04,6.5915491428e+06,2.1426411490e+01,1.7549712827e+01,4.6517636858e+03,-1.7674006133e+00,-1.5052133277e+00,2.5518935184e+02,-8.3156198855e+02,-7.0820287069e+02,1.2006659004e+05,-1.3301192054e+02,-1.0894596182e+02,-2.8877445112e+04,8.3603117366e+00,7.1200906886e+00,-1.2071188146e+03,1,1.5142856538e-01,5.0000000745e-02,5.0000000745e-02,1.5142856538e-01
1.0000000000e+17,-2.7021692780e+01,1.0706291953e+01,-2.7480526567e+04,5.8990852656e+16,1.0000000000e+17,2.1135833461e-01,5.8990852656e+16,-4.1009147344e+16,-4.1009147344e+16,1.4169997992e+03,2.5249397565e+16,2.8193151921e-02,1.5956848079e-02,3.9509166539e-01,0.0000000000e+00,0.0000000000e+00,-2.2589128284e+21,4.7049997786e+02,6.5640812383e+16,-7.5487414724e-01,7.9902414724e-01,-3.5094166539e-01,0.0000000000e+00,0.0000000000e+00,-9.1324166539e-01,1.8397556099e+00,-4.1535783324e-01,-1.2414376910e+03,4.6518461359e+03,2.5519991118e+02,-7.7045172264e-03,-6.8768870454e-03,5.7616371078e-02,2.3745994224e+02,2.2642054414e+02,4.0738148750e+03,3.0361225081e+04,2.4867943076e+04,6.5915491428e+06,2.1426411490e+01,1.7549712827e+01,4.6517636858e+03,-1.7674006133e+00,-1.5052133277e+00,2.5518935184e+02,-8.3156198855e+02,-7.0820287069e+02,1.2006659004e+05,-1.3301192054e+02,-1.0894596182e+02,-2.8877445112e+04,8.3603117366e+00,7.1200906886e+00,-1.2071188146e+03,1,1.5428571403e-01,5.0000000745e-02,5.0000000745e-02,1.5428571403e-01
1.0000000000e+17,-2.9375002697e+01,1.5463548067e+01,-2.7297920375e+04,5.3145812864e+16,1.0000000000e+17,2.1244990032e-01,5.3145812864e+16,-4.6854187136e+16,-4.6854187136e+16,1.4169997992e+03,2.2861405501e+16,2.6772985595e-02,1.7377014405e-02,3.9400009968e-01,0.0000000000e+00,0.0000000000e+00,-2.0767236325e+21,4.7049997786e+02,6.8611307369e+16,-7.5494541515e-01,7.9909541515e-01,-3.4985009968e-01,0.0000000000e+00,0.0000000000e+00,-9.1215009968e-01,1.9687306206e+00,-7.1772925742e-01,-1.2531578036e+03,5.6720534050e+03,2.3679311834e+02,-7.3422416710e-03,-7.1312702187e-03,6.6438297410e-02,2.3711784469e+02,2.1133788958e+02,3.2631217517e+03,3.7830708127e+04,3.1777478880e+04,8.0371478208e+06,2.6697747443e+01,2.2425884883e+01,5.6719462391e+03,-1.6915825391e+00,-1.4641994766e+00,2.3678254911e+02,-7.9588958466e+02,-6.8890585376e+02,1.1140618935e+05,-1.3402336626e+02,-1.1257850835e+02,-2.8473313333e+04,8.8421474753e+00,7.6535832017e+00,-1.2376967546e+03,1,1.5714286268e-01,5.0000000745e-02,5.0000000745e-02,1.5714286268e-01
1.0000000000e+17,-1.0842458452e+01,3.0624248651e+01,-2.6911676699e+04,4.8016156755e+16,1.0000000000e+17,2.1338221784e-01,4.8016156755e+16,-5.1983843245e+16,-5.1983843245e+16,1.4169997992e+03,2.0773224489e+16,2.5152434695e-02,1.8997565305e-02,3.9306778216e-01,0.0000000000e+00,0.0000000000e+00,-1.9072819062e+21,4.7049997786e+02,7.1346035744e+16,-7.5501306710e-01,7.9916306710e-01,-3.4891778216e-01,0.0000000000e+00,0.0000000000e+00,-9.1121778216e-01,8.2122574522e-01,-1.6559465995e+00,-1.2711629328e+03,5.6720534050e+03,2.3679311834e+02,-7.3422416710e-03,-7.1312702187e-03,6.6438297410e-02,2.3711784469e+02,2.1133788958e+02,3.2631217517e+03,3.7830708127e+04,3.1777478880e+04,8.0371478208e+06,2.6697747443e+01,2.2425884883e+01,5.6719462391e+03,-1.6915825391e+00,-1.4641994766e+00,2.3678254911e+02,-7.9588958466e+02,-6.8890585376e+02,1.1140618935e+05,-1.3402336626e+02,-1.1257850835e+02,-2.8473313333e+04,8.8421474753e+00,7.6535832017e+00,-1.2376967546e+03,1,1.5999999642e-01,5.0000000745e-02,5.0000000745e-02,1.5999999642e-01
1.0000000000e+17,4.8770163174e+00,4.0674505640e+01,-2.6552403064e+04,4.3000188039e+16,1.0000000000e+17,2.1428791868e-01,4.3000188039e+16,-5.6999811961e+16,-5.6999811961e+16,1.4169997992e+03,1.8723861670e+16,2.3484997741e-02,2.0665002259e-02,3.9216208132e-01,0.0000000000e+00,0.0000000000e+00,-1.7398822790e+21,4.7049997786e+02,7.4027634438e+16,-7.5508024912e-01,7.9923024912e-01,-3.4801208132e-01,0.0000000000e+00,0.0000000000e+00,-9.1031208132e-01,-1.5028748619e-01,-2.2679403845e+00,-1.2881667626e+03,6.9847141186e+03,2.2363020515e+02,-7.1386436932e-03,-7.6529951988e-03,8.0736890781e-02,2.5621935817e+02,2.5500589655e+02,2.5177227257e+03,5.2163760305e+04,5.4586720914e+04,9.8970519069e+06,3.6812816023e+01,3.8522738824e+01,6.9845108729e+03,-1.7859134149e+00,-1.9045064751e+00,2.2361496378e+02,-8.4027226171e+02,-8.9607029653e+02,1.0521084046e+05,-1.4773295306e+02,-1.5459501830e+02,-2.8029434540e+04,1.0150727767e+01,1.0824783888e+01,-1.2709768586e+03,1,1.6285714507e-01,5.0000000745e-02,5.0000000745e-02,1.6285714507e-01
1.0000000000e+17,9.0441288102e-01,1.4951334808e+01,-2.6381933507e+04,3.8780236144e+16,1.0000000000e+17,2.1500726574e-01,3.8780236144e+16,-6.1219763856e+16,-6.1219763856e+16,1.4169997992e+03,1.6946310394e+16,2.1489429570e-02,2.2660570430e-02,3.9144273426e-01,0.0000000000e+00,0.0000000000e+00,-1.5867842631e+21,4.7049997786e+02,7.6337215087e+16,-7.5514413890e-01,7.9929413890e-01,-3.4729273426e-01,0.0000000000e+00,0.0000000000e+00,-9.0959273426e-01,1.1017664621e-01,-5.9635085571e-01,-1.2981608320e+03,6.9847141186e+03,2.2363020515e+02,-7.1386436932e-03,-7.6529951988e-03,8.0736890781e-02,2.5621935817e+02,2.5500589655e+02,2.5177227257e+03,5.2163760305e+04,5.4586720914e+04,9.8970519069e+06,3.6812816023e+01,3.8522738824e+01,6.9845108729e+03,-1.7859134149e+00,-1.9045064751e+00,2.2361496378e+02,-8.4027226171e+02,-8.9607029653e+02,1.0521084046e+05,-1.4773295306e+02,-1.5459501830e+02,-2.8029434540e+04,1.0150727767e+01,1.0824783888e+01,-1.2709768586e+03,1,1.6571427882e-01,5.0000000745e-02,5.0000000745e-02,1.6571427882e-01
1.0000000000e+17,-3.0682112742e+00,-1.0771970181e+01,-2.6211463061e+04,3.4560262239e+16,1.0000000000e+17,2.1572661654e-01,3.4560262239e+16,-6.5439737761e+16,-6.5439737761e+16,1.4169997992e+03,1.5168749847e+16,1.9493850991e-02,2.4656149009e-02,3.9072338346e-01,0.0000000000e+00,0.0000000000e+00,-1.4336854488e+21,4.7049997786e+02,7.8646807780e+16,-7.5520802902e-01,7.9935802902e-01,-3.4657338346e-01,0.0000000000e+00,0.0000000000e+00,-9.0887338346e-01,3.7064213705e-01,1.0752473911e+00,-1.3081549535e+03,6.9847141186e+03,2.2363020515e+02,-7.1386436932e-03,-7.6529951988e-03,8.0736890781e-02,2.5621935817e+02,2.5500589655e+02,2.5177227257e+03,5.2163760305e+04,5.4586720914e+04,9.8970519069e+06,3.6812816023e+01,3.8522738824e+01,6.9845108729e+03,-1.7859134149e+00,-1.9045064751e+00,2.2361496378e+02,-8.4027226171e+02,-8.9607029653e+02,1.0521084046e+05,-1.4773295306e+02,-1.5459501830e+02,-2.8029434540e+04,1.0150727767e+01,1.0824783888e+01,-1.2709768586e+03,1,1.6857142746e-01,5.0000000745e-02,5.0000000745e-02,1.6857142746e-01
1.0000000000e+17,-8.3125159898e+00,-5.2323788664e+00,-2.6106103221e+04,3.1075607476e+16,1.0000000000e+17,2.1627729270e-01,3.1075607476e+16,-6.8924392524e+16,-6.8924392524e+16,1.4169997992e+03,1.3588124728e+16,1.7011646294e-02,2.7138353706e-02,3.9017270730e-01,0.0000000000e+00,0.0000000000e+00,-1.2920300061e+21,4.7049997786e+02,8.0551576779e+16,-7.5526940240e-01,7.9941940240e-01,-3.4602270730e-01,0.0000000000e+00,0.0000000000e+00,-9.0832270730e-01,7.3446927613e-01,6.0773778909e-01,-1.3151189564e+03,8.8014464913e+03,2.1423019269e+02,-7.3755208499e-03,-7.2656770510e-03,1.0114222376e-01,2.1588737952e+02,2.1288695341e+02,1.8880051554e+03,6.1357799279e+04,5.7876986066e+04,1.2471364447e+07,4.3301199209e+01,4.0844732580e+01,8.8012451990e+03,-1.5605795506e+00,-1.5160271933e+00,2.1421914413e+02,-7.3425267854e+02,-7.1329079444e+02,1.0079010731e+05,-1.3705162562e+02,-1.2927671982e+02,-2.7856617923e+04,9.4331309802e+00,9.1638283217e+00,-1.2948761531e+03,1,1.7142857611e-01,5.0000000745e-02,5.0000000745e-02,1.7142857611e-01
1.0000000000e+17,-1.3641576042e+01,2.3913707535e+00,-2.6005084646e+04,2.7639992038e+16,1.0000000000e+17,2.1681672103e-01,2.7639992038e+16,-7.2360007962e+16,-7.2360007962e+16,1.4169997992e+03,1.2020636861e+16,1.4497012827e-02,2.9652987173e-02,3.8963327897e-01,0.0000000000e+00,0.0000000000e+00,-1.1511381923e+21,4.7049997786e+02,8.2429347631e+16,-7.5533060767e-01,7.9948060767e-01,-3.4548327897e-01,0.0000000000e+00,0.0000000000e+00,-9.0778327897e-01,1.1051855540e+00,-2.3761706373e-03,-1.3218809144e+03,8.8014464913e+03,2.1423019269e+02,-7.3755208499e-03,-7.2656770510e-03,1.0114222376e-01,2.1588737952e+02,2.1288695341e+02,1.8880051554e+03,6.1357799279e+04,5.7876986066e+04,1.2471364447e+07,4.3301199209e+01,4.0844732580e+01,8.8012451990e+03,-1.5605795506e+00,-1.5160271933e+00,2.1421914413e+02,-7.3425267854e+02,-7.1329079444e+02,1.0079010731e+05,-1.3705162562e+02,-1.2927671982e+02,-2.7856617923e+04,9.4331309802e+00,9.1638283217e+00,-1.2948761531e+03,1,1.7428570986e-01,5.0000000745e-02,5.0000000745e-02,1.7428570986e-01
1.0000000000e+17,-1.4978935229e+01,4.3427758853e+00,-2.5878282437e+04,2.4704797266e+16,1.0000000000e+17,2.1724236906e-01,2.4704797266e+16,-7.5295202734e+16,-7.5295202734e+16,1.4169997992e+03,1.0556629640e+16,1.1382745004e-02,3.2767254996e-02,3.8920763094e-01,0.0000000000e+00,0.0000000000e+00,-1.0164158603e+21,4.7049997786e+02,8.3994098313e+16,-7.5539029793e-01,7.9954029793e-01,-3.4505763094e-01,0.0000000000e+00,0.0000000000e+00,-9.0735763094e-01,1.1880829075e+00,-1.6643710732e-01,-1.3273832917e+03,1.1599648283e+04,2.0715468680e+02,-7.2698947492e-03,-6.7793934767e-03,1.3174590191e-01,1.7744720680e+02,1.7286127022e+02,1.3570176874e+03,6.7426178729e+04,5.9028762810e+04,1.6436457324e+07,4.7583753514e+01,4.1657560205e+01,1.1599475881e+04,-1.2686896923e+00,-1.1529474887e+00,2.0714759328e+02,-5.9691850021e+02,-5.4246179344e+02,9.7462942636e+04,-1.1447249782e+02,-1.0021582195e+02,-2.7904922994e+04,8.0354979434e+00,7.3024217276e+00,-1.3120103914e+03,1,1.7714285851e-01,5.0000000745e-02,5.0000000745e-02,1.7714285851e-01
